file,path,year,page,theme,term,quote
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,177,climate,\bscope\s*1\b,"om SAF 287 Total 11,707Additional Emissions Reductions Activities (Metric Tons CO 2e)116 FY23 Gross DC Scope 1 Emissions 19,696 Less: Renewable Natural Gas (RNG) P urchased 687 DCs Scope 1 Emissions with RNG19,009 Gross Jets Sco pe 1 Emissions 4,263 ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,177,climate,\bscope\s*1\b,"Purchased 21,426 Inbound Transportation Scope 3 Emissions with Biofuel 421,955 116 T o achieve consistency with the WRI’s current Greenhouse Gas Protocol Standard, as of FY23, NIKE no longer accounts for emissions reductions from its Renewable Natural Gas (RNG) and ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,177,climate,\bscope\s*3\b,"s (Metric Tons CO 2e)116 FY23 Gross DC Scope 1 Emissions 19,696 Less: Renewable Natural Gas (RNG) P urchased 687 DCs Scope 1 Emissions with RNG19,009 Gross Jets Sco pe 1 Emissions 4,263 Less: Sustainable Aviation Fuel (SAF) Purchased 204 ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,177,climate,\bscope\s*3\b,"e Natural Gas (RNG) P urchased 687 DCs Scope 1 Emissions with RNG19,009 Gross Jets Sco pe 1 Emissions 4,263 Less: Sustainable Aviation Fuel (SAF) Purchased 204 Jets Scope 1 Emissions with SAF4,059 Gross Inbound Transportation Scope 3 Emissions 443,381 ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,177,climate,\bscope\s*3\b,"s (RNG) and Sustainable Aviation Fuel (SAF) purchases within its Scope 1 emissions. N IKE now reports emissions from these sources as if each was the conventional fuel instead (i.e.,treating RNG as natural gas and treating SAF as jet kerosene). ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,179,climate,\bscope\s*1\b,"NT ASSERTION FISCAL YEAR ENDED OR AS OF MAY 31, 2023 Energy and Emissions FOR THE FISCAL YEAR ENDED MAY 31, 2023 (FY23) Total Energy119 Consumption (MWh) 779,386 Renewable Fuel Consumption (MWh/%) 6,220 / 3% Renewable Electricity Consumption (MWh/%) 559,426 ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,179,climate,\bscope\s*2\b,"Energy and Emissions FOR THE FISCAL YEAR ENDED MAY 31, 2023 (FY23) Total Energy119 Consumption (MWh) 779,386 Renewable Fuel Consumption (MWh/%) 6,220 / 3% Renewable Electricity Consumption (MWh/%) 559,426 / 96% Renewable Energy Consumption (MWh/%) 565,646 / 73% Scope 1 ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,179,climate,\bscope\s*2\b,"al Energy119 Consumption (MWh) 779,386 Renewable Fuel Consumption (MWh/%) 6,220 / 3% Renewable Electricity Consumption (MWh/%) 559,426 / 96% Renewable Energy Consumption (MWh/%) 565,646 / 73% Scope 1 (Direct) Emissions (Metric tons CO 2e) 59,672 Scope 2 (Indirect) Location-Based Emissions ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,179,climate,\bscope\s*3\b,"Wh/%) 6,220 / 3% Renewable Electricity Consumption (MWh/%) 559,426 / 96% Renewable Energy Consumption (MWh/%) 565,646 / 73% Scope 1 (Direct) Emissions (Metric tons CO 2e) 59,672 Scope 2 (Indirect) Location-Based Emissions (Metric tons CO 2e) 222,647 Scope 2 (Indirect) ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,180,climate,\bscope\s*1\b,"nd Reporting Standard , which are recognized external standards. ORGANIZATIONAL BOUNDARY NIKE uses the operational control approach in conformance with the GHG Protocol to report its energy and emissions metrics for 100% of the facilities where NIKE has operational control. ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,180,climate,\bscope\s*3\b,HG) emissions data with consideration of the principles and guidance of the World Resources Institute (WRI) and the World Business Council for Sustainable Development’s (WBCSD) The Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (Revised Edition) (“GHG Protocol”) and ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,180,climate,\bscope\s*3\b,which are recognized external standards. ORGANIZATIONAL BOUNDARY NIKE uses the operational control approach in conformance with the GHG Protocol to report its energy and emissions metrics for 100% of the facilities where NIKE has operational control. SCOPE Reporting coverage addressing ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,180,climate,\bGHG Protocol\b,reports direct and indirect greenhouse gas (GHG) emissions data with consideration of the principles and guidance of the World Resources Institute (WRI) and the World Business Council for Sustainable Development’s (WBCSD) The Greenhouse Gas Protocol: A Corporate Accounting and Reporting ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,180,climate,\bGHG Protocol\b,idance of the World Resources Institute (WRI) and the World Business Council for Sustainable Development’s (WBCSD) The Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (Revised Edition) (“GHG Protocol”) and the Corporate Value Chain (Scope 3) Accounting and Reporting ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,180,climate,\bGHG Protocol\b,"evised Edition) (“GHG Protocol”) and the Corporate Value Chain (Scope 3) Accounting and Reporting Standard: Supplement to the GHG Protocol Corporate Accounting and Reporting Standard , which are recognized external standards. ORGANIZATIONAL BOUNDARY NIKE uses the operational control approach in ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,181,climate,\bscope\s*1\b,"NIKE, INC. MANAGEMENT ASSERTION SCOPE 1 & 2 EMISSIONS: FACILITIES & VEHICLES SCOPE SCOPE DESCRIPTION Retail Includes NIKE owned or operated NIKE Brand and Converse stores globally. Energy consumed includes natural gas and electricity. Natural gas usage outside of the ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,181,climate,\bscope\s*1\b,vehicles at WHQ and GCHQ. Fuel consumed includes gasoline.Company-leased fleet vehicles for use by employees in other geographies are not included in reporting at this time. Jets Includes jet fuel and sustainable aviation fuel from our business travel using NIKE’s ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,182,climate,\bscope\s*3\b,SCOPE 3 EMISSIONS: TRAVEL & LOGISTICS SCOPE SCOPE DESCRIPTION Commercial travel Data represents commercial business air travel booked through NIKE’s third party travel provider for all employees across 45 countries. Trips that are not booked through NIKE’s third party travel ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,182,climate,\bscope\s*3\b,y travel provider for all employees across 45 countries. Trips that are not booked through NIKE’s third party travel provider are not reflected in reported data. This is estimated to be 4%. Commercial air travel emissions are estimated based on ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,183,climate,\bscope\s*1\b,"elated to energy consumption is low, our internal known average country-level energy use intensity is used instead of the external CBECS benchmark. In FY23, approximately 87% of retail natural gas consumption, and approximately 41% of office natural gas consumption, were ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,183,climate,\bscope\s*1\b,"y use intensity is used instead of the external CBECS benchmark. In FY23, approximately 87% of retail natural gas consumption, and approximately 41% of office natural gas consumption, were estimated. Approximately 90% of reported retail Scope 1 emissions in FY23 ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,183,climate,\bscope\s*1\b,"p generator testing schedules, testing run times, and standard fuel burn during testing. Propane (DC) Propane usage at two DCs are estimated leveraging propane consumption intensity from a prior year at a comparable DC based on relative square footage.ENERGY AND ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,183,climate,\bscope\s*1\b,oss the business via a variety of internal processes and systems. Scope 3 (commercial air travel) data used to report GHG emissions from transporting our employees is obtained from reports provided by third parties which includes number of flights and ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,183,climate,\bscope\s*2\b,"raging actual FY23 square footage data, along with electricity intensity (kWh per square foot of known FY23 NIKE electricity usage in retail or non-HQ offices). In FY23, approximately 53% of retail electricity consumption, and approximately 22% of office electricity consumption, ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,183,climate,\bscope\s*2\b,"(kWh per square foot of known FY23 NIKE electricity usage in retail or non-HQ offices). In FY23, approximately 53% of retail electricity consumption, and approximately 22% of office electricity consumption, were estimated. 100% of reported retail Scope 2 market-based emissions ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,183,climate,\bscope\s*2\b,"fices). In FY23, approximately 53% of retail electricity consumption, and approximately 22% of office electricity consumption, were estimated. 100% of reported retail Scope 2 market-based emissions and approximately 66% of reported retail Scope 2 location-based emissions in FY23 were estimated. ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,183,climate,\bscope\s*2\b,"d approximately 22% of office electricity consumption, were estimated. 100% of reported retail Scope 2 market-based emissions and approximately 66% of reported retail Scope 2 location-based emissions in FY23 were estimated. 100% of reported office Scope 2 market-based emissions and ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,183,climate,\bscope\s*2\b,"C based on relative square footage.ENERGY AND EMISSIONS GHG BASE DATA Activity data used to calculate Scope 1 (direct) emissions is sourced from direct measurements or third-party invoices (e.g., hi-sene, diesel, propane, gasoline, jet fuel, sustainable aviation fuel, and natural ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,183,climate,\bscope\s*2\b,ness via a variety of internal processes and systems. Scope 3 (commercial air travel) data used to report GHG emissions from transporting our employees is obtained from reports provided by third parties which includes number of flights and distance data. ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,183,climate,\bscope\s*3\b,"(e.g., hi-sene, diesel, propane, gasoline, jet fuel, sustainable aviation fuel, and natural gas). Activity data used to calculate Scope 2 (indirect) emissions is sourced from third-party invoices (e.g., electricity) wherever possible and is collected across the business via a variety ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,185,climate,\bscope\s*2\b,ng market boundary considerations. Remaining consumption is converted to CO 2e using the respective emission factors. Emissions from biofuel renewable energy credits are calculated using biofuel source-specific emission factors applied to CO 2 and to fugitive emissions for CH4 and ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,185,climate,\bscope\s*2\b,"ns of GHG emissions by gas are 51,349, 7.52, 0.71, and 9.47 of CO 2, CH 4, N2O, and R-410A,122 respectively. The other GHGs of sulfur hexafluoride (SF 6), perfluorocarbons (PFCs) and nitrogen trifluoride (NF 3) are not emitted by ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,185,climate,\bGHG Protocol\b,"2e, metric tons of GHG emissions by gas are 51,349, 7.52, 0.71, and 9.47 of CO 2, CH 4, N2O, and R-410A,122 respectively. The other GHGs of sulfur hexafluoride (SF 6), perfluorocarbons (PFCs) and nitrogen trifluoride (NF 3) are not ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,185,climate,\bGHG Protocol\b,"7.52, 0.71, and 9.47 of CO 2, CH 4, N2O, and R-410A,122 respectively. The other GHGs of sulfur hexafluoride (SF 6), perfluorocarbons (PFCs) and nitrogen trifluoride (NF 3) are not emitted by NIKE facilities. In quantifying market-based electricity GHG emissions, ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bscope\s*1\b,ENERGY AND EMISSIONS This table outlines the emission factor sources used in FY23 emissions calculations.EMISSIONS SOURCEEMISSION SOURCE TYPE EMISSION FACTOR EMPLOYED Scope 1 Natural Gas GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Hi-sene GHG Protocol Emission ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bscope\s*1\b,ENERGY AND EMISSIONS This table outlines the emission factor sources used in FY23 emissions calculations.EMISSIONS SOURCEEMISSION SOURCE TYPE EMISSION FACTOR EMPLOYED Scope 1 Natural Gas GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Hi-sene GHG Protocol Emission ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bscope\s*1\b,SIONS This table outlines the emission factor sources used in FY23 emissions calculations.EMISSIONS SOURCEEMISSION SOURCE TYPE EMISSION FACTOR EMPLOYED Scope 1 Natural Gas GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Hi-sene GHG Protocol Emission Factors from ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bscope\s*1\b,lculations.EMISSIONS SOURCEEMISSION SOURCE TYPE EMISSION FACTOR EMPLOYED Scope 1 Natural Gas GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Hi-sene GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Diesel GHG Protocol Emission Factors from ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bscope\s*1\b,Natural Gas GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Hi-sene GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Diesel GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Propane GHG Protocol ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bscope\s*1\b,e 1 Hi-sene GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Diesel GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Propane GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Gasoline GHG ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bscope\s*1\b,1 Diesel GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Propane GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Gasoline GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Jet Fuel GHG ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bscope\s*2\b,ocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Gasoline GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Jet Fuel GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Sustainable Aviation Fuel GHG Protocol ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bscope\s*2\b,"f NIKE’s U.S. vPPA −F acilities in the European Economic Area that are in scope of NIKE’s EU vPPA −F acilities in the EU, Greater China (GC), and APLA (Asia Pacific Latin America) that purchase solar and/or wind, biomass, or ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bscope\s*2\b,all scale hydro unbundled Guarantees of Origin (GOs)/Energy Attribute Certificates (EACs) Scope 2 Electricity (U.S. and Canada) Green-e Energy US Residual Mix Emissions Rates July 2022 (Updated October 2022) For facilities in the U.S. and Canada that do not have ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bscope\s*2\b,"ave contractual instruments, NIKE uses residual mix factors. Scope 2 Electricity (U.S. and Canada) eGRID (location-based) September 2023 I n the absence of contractual instruments and residual mix factors, NIKE applies a regional/national grid mix factor. This only applies to ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bscope\s*2\b,"nstruments and residual mix factors, NIKE applies a regional/national grid mix factor. This only applies to landlord-managed facilities in the U.S. Scope 2 Electricity (EU) AIB European Residual Mixes June 2023For facilities in the EU that do not have contractual ..."
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bGHG Protocol\b,ENERGY AND EMISSIONS This table outlines the emission factor sources used in FY23 emissions calculations.EMISSIONS SOURCEEMISSION SOURCE TYPE EMISSION FACTOR EMPLOYED Scope 1 Natural Gas GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Hi-sene GHG Protocol Emission ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bGHG Protocol\b,ENERGY AND EMISSIONS This table outlines the emission factor sources used in FY23 emissions calculations.EMISSIONS SOURCEEMISSION SOURCE TYPE EMISSION FACTOR EMPLOYED Scope 1 Natural Gas GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Hi-sene GHG Protocol Emission ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bGHG Protocol\b,e outlines the emission factor sources used in FY23 emissions calculations.EMISSIONS SOURCEEMISSION SOURCE TYPE EMISSION FACTOR EMPLOYED Scope 1 Natural Gas GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Hi-sene GHG Protocol Emission Factors from Cross-Sector Tools ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bGHG Protocol\b,IONS SOURCEEMISSION SOURCE TYPE EMISSION FACTOR EMPLOYED Scope 1 Natural Gas GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Hi-sene GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Diesel GHG Protocol Emission Factors from ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bGHG Protocol\b,Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Hi-sene GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Diesel GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Propane GHG Protocol Emission Factors from ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bGHG Protocol\b,rotocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Diesel GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Propane GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Gasoline GHG Protocol Emission Factors from ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,186,climate,\bGHG Protocol\b,ctors from Cross-Sector Tools March 2017 Scope 1 Propane GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Gasoline GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Jet Fuel GHG Protocol Emission Factors from Cross-Sector ...
FY23_Nike_Impact_Report.pdf,2023/FY23_Nike_Impact_Report.pdf,2023,187,climate,\bscope\s*3\b,"s an estimate since unforeseen circumstances can occur (e.g., different routes due to adverse weather or unforeseen aircraft fleet changes), however the figures presented are considered to be a reasonable estimate of NIKE’s commercial air travel emissions. EMISSIONS SOURCEEMISSION SOURCE ..."
