year,document,page,category,keyword,sentence,extracted_numbers,commitment_strength,contains_timeline,contains_percentage
2023,Nike_2023_Impact_Report.pdf,144,transparency,tier 1,"ISSUE PRIORITIZATION 
OVERALL ISSUE PRIORITIZATION MATRIX 2023
Business Impact
Environmental/Social Impact
TIER 1
1 
 F
orced Labor
2 
 H
ealth and Safety in the 
Supply Chain
3 
 E
mployee Health and Safety
4 
 S
upply Chain Management 
and Transparency
5 
 L
abor Rights in the 
Supply Chain
6 
 P
roduct Design 
and Circularity7  GH G Emissions
8 
 W
ater Use and Replenishment
9 
 M
aterial Waste
10 
 E
mployee Diversity, Equity 
and Inclusion
11 
 R
enewables and Energy Use
12 
 T
ransparency and Reporting
13 
 E
thical Business Practices
14 
 B
usiness ResilienceTIER 215 
 E
mployee Engagement  
and Well-being
16 
 B
iodiversity and Land Use
17 
 M
aterials Sourcing
18 
 W
orkforce Development  
in the Supply Chain
19 
 A
ir and Water Pollution
20 
 P
romotion of Social Inclusion
21 
 C
ybersecurity, Data Privacy 
and Protection22  Con sumer Transparency  
and Safety
23 
 He
althy Lifestyles
24 
 I
ndirect Supplier Diversity
25 
 Bra
nd Value Alignment
26 
 E
mployee Development
27 
 C
hemicals Management
28 
 R
esponsible Use of Innovation 
and TechnologyTIER 329 
 I
nclusive Products 
and Services
30 
 C
ommunity Impact
31 
 A
dvocacy and Public 
Policy Practices
32 
 E
nvironmentally Friendly 
Workplaces and Practices 
Business ImpactTIER 3 TIER 2 TIER 11
2
3
4576
8
119
12
10
14
131518
21221716
2619
20
24
25272823
2930
31
32
FY23 NIKE, INC","{'percentages': [], 'years': [2023], 'other_numbers': ['2023', '1', '1', '2', '3', '4', '5', '6', '8', '9', '10', '11', '12', '13', '14', '215', '16', '17', '18', '19', '20', '21', '23', '24', '25', '26', '27', '28', '329', '30', '31', '32', '3', '2', '11', '2', '3', '4576', '8', '119', '12', '10', '14', '131518', '21221716', '2619', '20', '24', '25272823', '2930', '31', '32']}",moderate,True,False
2023,Nike_2023_Impact_Report.pdf,145,social,diversity,"Biodiversity and Land Use Impacts to biodiversity and ecosystems, through transformation of
 
habitats, land use and other business 
activities","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2023,Nike_2023_Impact_Report.pdf,145,social,health and safety,Consumer Transparency and Safety Disclosures to customers and users about products and services; including safeguarding consumer health and safety when using products and reducing risk of injury,"{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2023,Nike_2023_Impact_Report.pdf,145,social,diversity,"ISSUE NAME ISSUE DEFINITION
Employee Diversity, Equity and Inclusion Fairness of treatment and compensation across all levels of the business; representation of female and minority employees in workforce, management and board","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2023,Nike_2023_Impact_Report.pdf,145,social,health and safety,Employee Health and Safety NIKE employee health and safety practices in our operations,"{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2023,Nike_2023_Impact_Report.pdf,145,social,forced labor,Forced Labor Operations and suppliers identified as having significant risk for incidents of forced or compulsory labor,"{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2023,Nike_2023_Impact_Report.pdf,145,climate,greenhouse gas,"GHG Emissions Greenhouse gas emissions in material sourcing, manufacturing, transportation and other business activities","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2023,Nike_2023_Impact_Report.pdf,145,social,health and safety,Health and Safety in the Supply Chain Worker health and safety practices throughout the supply chain,"{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2023,Nike_2023_Impact_Report.pdf,145,social,diversity,"Inclusive Products and  Services Design products, services and marketing that are widely inclusive of
 
and reflect the wide diversity of the consumer 
base","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2023,Nike_2023_Impact_Report.pdf,146,social,diversity,"PRIORITY ISSUES AND DEFINITIONS
ISSUE NAME ISSUE DEFINITION
Indirect Supplier Diversity Focus on sourcing goods and services that enable NIKE 
to maintain and develop its corporate/non-manufacturing operations with diverse (i","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2023,Nike_2023_Impact_Report.pdf,146,social,freedom of association,"Labor Rights in the Supply Chain Protection and monitoring of the labor rights of workers in NIKE’s supply chain (operations and manufacturing), including the right to
 
freedom of association and collective 
bargaining, child labor and
 
other labor rights issues","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2023,Nike_2023_Impact_Report.pdf,146,circular,reuse,"Material Waste Waste generated throughout NIKE’s value chain; activities to reduce, reuse or recycle and more responsibly manage/dispose of waste","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2023,Nike_2023_Impact_Report.pdf,146,circular,circular,"Product Design and Circularity Designing products, packaging and processes for durability, reuse, recycling and circularity","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2023,Nike_2023_Impact_Report.pdf,146,social,inclusion,"Promotion of Social Inclusion Creating equitable playing fields and breaking down societal barriers
 
for all athletes; diverse athlete endorsements; 
increasing access to sport","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2023,Nike_2023_Impact_Report.pdf,146,climate,renewable energy,"Renewables and Energy Use Energy used for electricity; use of fossil fuels and renewable energy
 
sources","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2023,Nike_2023_Impact_Report.pdf,147,social,diversity,"As specified in its charter, the CRS&G Committee reviews and provides guidance with respect to NIKE’s corporate purpose, including corporate responsibility, sustainability, human rights, global social and community impact, and diversity, equity and inclusion","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2023,Nike_2023_Impact_Report.pdf,147,social,diversity,"The Compensation Committee also plays a 
role in the People pillar by overseeing talent management and development for executive officers and senior management, including with respect to employee engagement and workplace diversity and inclusion","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2023,Nike_2023_Impact_Report.pdf,147,social,diversity,"IMPACT REPORT147 INTRO  TA RGETS  P EOPLE  P LANET  P LAY A PPROACH  A PPENDIX
PURPOSE LEADERSHIP TEAM
IMPACT DISCLOSURES AND COMMITMENTS COMMITTEE
DIVERSITY, EQUITY 
AND INCLUSION 
(DEI)SUPPLY CHAIN 
LABOR,  
HEALTH AND 
SAFETYSOCIAL AND 
COMMUNITY  
IMPACTENVIRONMENT","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2023,Nike_2023_Impact_Report.pdf,155,transparency,tier 1,"100% of strategic suppliers are 
building world-class, safe and healthy workplaces for the people making our productsOH&S Data77 for NIKE  Employees78 and Tier 1 Focus Factories79
CY20 CY21 CY22 FY23
NIKE EMPLOYEES # # # #
Distribution (Industry Code: 493110) 
Total Case Incident Rate (TCIR) NIKE 1","{'percentages': [100.0], 'years': [], 'other_numbers': ['100', '1', '493110', '1']}",moderate,False,True
2023,Nike_2023_Impact_Report.pdf,156,transparency,tier 1,"Tier 1 Focus Factories 82, 83
CY20 CY21 CY22 FY23
# # # #
Footwear (Industry Code: 3162)
TCIR Supplier 0","{'percentages': [], 'years': [], 'other_numbers': ['1', '82', '83', '3162', '0']}",moderate,False,False
2023,Nike_2023_Impact_Report.pdf,157,transparency,tier 1,"100% of facilities in our extended 
supply chain meet NIKE’s foundational labor, health, safety and environmental standards, demonstrating respect for the rights of their workers and communities where they operateAudit Non-Compliances
% OF TIER 1 % OF TIER 2 % OF DCS
TOTAL TOTAL TOTAL
Age Standards 0","{'percentages': [100.0, 1.0, 2.0], 'years': [], 'other_numbers': ['100', '1', '2', '0']}",moderate,False,True
2023,Nike_2023_Impact_Report.pdf,157,chemicals,chemical management,"3%
Chemical Management 26","{'percentages': [3.0], 'years': [], 'other_numbers': ['3', '26']}",moderate,False,True
2023,Nike_2023_Impact_Report.pdf,157,social,freedom of association,"1%
Freedom of Association and Collective Bargaining 4","{'percentages': [1.0], 'years': [], 'other_numbers': ['1', '4']}",moderate,False,True
2023,Nike_2023_Impact_Report.pdf,158,water,wastewater,"Worker Count Results
TIER 1 #  TIER 2 # DCS # FY23 TOTAL # FY23 TOTAL %
Americas 56,985 3,887 14,178 75,050 6%
EMEA 35,240 926 3,577 39,743 3%
N Asia 107,104 58,527 3,787 169,418 13%
S Asia 391,285 30,541 498 422,324 32%
SE Asia 542,660 50,933 47 593,640 46%
Total 1,133,274 144,814 22,087 1,300,175 100%
Audit Counts
TIER 1 #  TIER 2 # DCS # FY23 TOTAL # FY23 TOTAL %
NIKE 15 1 0 16 1%
SLCP85333 169 41 543 36%
SAC’s FEM85378 179 1 558 37%
ZDHC85 Wastewater Guidelines 97 192 0 289 19%
DECA 0 0 40 40 3%
FLA 6 0 0 6 0%
Better Work 45 3 0 48 3%
Total 874 544 82 1,500 100%DATA TABLES
85 N umber of reports received","{'percentages': [6.0, 3.0, 13.0, 32.0, 46.0, 100.0, 1.0, 36.0, 37.0, 19.0, 3.0, 0.0, 3.0, 100.0], 'years': [], 'other_numbers': ['1', '2', '56985', '3887', '14178', '75050', '6', '35240', '926', '3577', '39743', '3', '107104', '58527', '3787', '169418', '13', '391285', '30541', '498', '422324', '32', '542660', '50933', '47', '593640', '46', '1133274', '144814', '22087', '1300175', '100', '1', '2', '15', '1', '0', '16', '1', '169', '41', '543', '36', '179', '1', '558', '37', '97', '192', '0', '289', '19', '0', '0', '40', '40', '3', '6', '0', '0', '6', '0', '45', '3', '0', '48', '3', '874', '544', '82', '1500', '100', '85']}",moderate,False,True
2023,Nike_2023_Impact_Report.pdf,158,chemicals,ZDHC,"Worker Count Results
TIER 1 #  TIER 2 # DCS # FY23 TOTAL # FY23 TOTAL %
Americas 56,985 3,887 14,178 75,050 6%
EMEA 35,240 926 3,577 39,743 3%
N Asia 107,104 58,527 3,787 169,418 13%
S Asia 391,285 30,541 498 422,324 32%
SE Asia 542,660 50,933 47 593,640 46%
Total 1,133,274 144,814 22,087 1,300,175 100%
Audit Counts
TIER 1 #  TIER 2 # DCS # FY23 TOTAL # FY23 TOTAL %
NIKE 15 1 0 16 1%
SLCP85333 169 41 543 36%
SAC’s FEM85378 179 1 558 37%
ZDHC85 Wastewater Guidelines 97 192 0 289 19%
DECA 0 0 40 40 3%
FLA 6 0 0 6 0%
Better Work 45 3 0 48 3%
Total 874 544 82 1,500 100%DATA TABLES
85 N umber of reports received","{'percentages': [6.0, 3.0, 13.0, 32.0, 46.0, 100.0, 1.0, 36.0, 37.0, 19.0, 3.0, 0.0, 3.0, 100.0], 'years': [], 'other_numbers': ['1', '2', '56985', '3887', '14178', '75050', '6', '35240', '926', '3577', '39743', '3', '107104', '58527', '3787', '169418', '13', '391285', '30541', '498', '422324', '32', '542660', '50933', '47', '593640', '46', '1133274', '144814', '22087', '1300175', '100', '1', '2', '15', '1', '0', '16', '1', '169', '41', '543', '36', '179', '1', '558', '37', '97', '192', '0', '289', '19', '0', '0', '40', '40', '3', '6', '0', '0', '6', '0', '45', '3', '0', '48', '3', '874', '544', '82', '1500', '100', '85']}",moderate,False,True
2023,Nike_2023_Impact_Report.pdf,158,transparency,tier 1,"Worker Count Results
TIER 1 #  TIER 2 # DCS # FY23 TOTAL # FY23 TOTAL %
Americas 56,985 3,887 14,178 75,050 6%
EMEA 35,240 926 3,577 39,743 3%
N Asia 107,104 58,527 3,787 169,418 13%
S Asia 391,285 30,541 498 422,324 32%
SE Asia 542,660 50,933 47 593,640 46%
Total 1,133,274 144,814 22,087 1,300,175 100%
Audit Counts
TIER 1 #  TIER 2 # DCS # FY23 TOTAL # FY23 TOTAL %
NIKE 15 1 0 16 1%
SLCP85333 169 41 543 36%
SAC’s FEM85378 179 1 558 37%
ZDHC85 Wastewater Guidelines 97 192 0 289 19%
DECA 0 0 40 40 3%
FLA 6 0 0 6 0%
Better Work 45 3 0 48 3%
Total 874 544 82 1,500 100%DATA TABLES
85 N umber of reports received","{'percentages': [6.0, 3.0, 13.0, 32.0, 46.0, 100.0, 1.0, 36.0, 37.0, 19.0, 3.0, 0.0, 3.0, 100.0], 'years': [], 'other_numbers': ['1', '2', '56985', '3887', '14178', '75050', '6', '35240', '926', '3577', '39743', '3', '107104', '58527', '3787', '169418', '13', '391285', '30541', '498', '422324', '32', '542660', '50933', '47', '593640', '46', '1133274', '144814', '22087', '1300175', '100', '1', '2', '15', '1', '0', '16', '1', '169', '41', '543', '36', '179', '1', '558', '37', '97', '192', '0', '289', '19', '0', '0', '40', '40', '3', '6', '0', '0', '6', '0', '45', '3', '0', '48', '3', '874', '544', '82', '1500', '100', '85']}",moderate,False,True
